year,riskgrp,reg,tla,age_desc,ben_1524,count,emp_info_1yr,emp_place_1yr,emp_skill_1yr,emp_ws_1yr,emp_other_1yr,emp_1yr,emp_info_5yr,emp_place_5yr,emp_skill_5yr,emp_ws_5yr,emp_other_5yr,emp_5yr,emp_ys_1yr,emp_ysneetyts_1yr,emp_ysypypp_1yr,emp_ys_5yr,emp_ysneetyts_5yr,emp_ysypypp_5yr,x_gender_desc
2014,6,Waikato Region,Hauraki District,15-19,0,141,0,0,0,0,0,27,0,0,0,0,0,36,24,15,0,30,24,15,Male
2014,6,Waikato Region,Hauraki District,15-19,1,72,0,0,0,0,0,36,0,0,0,0,0,48,30,0,27,45,24,39,All
2014,6,Waikato Region,Hauraki District,15-19,1,39,0,0,0,0,0,21,0,0,0,0,0,30,21,0,21,27,12,24,Female
2014,6,Waikato Region,Hauraki District,15-19,1,33,0,0,0,0,0,15,0,0,0,0,0,21,12,0,0,18,0,15,Male
2014,6,Waikato Region,Hauraki District,20-24,0,171,18,0,0,0,0,30,51,42,33,0,15,96,0,0,0,15,0,0,All
2014,6,Waikato Region,Hauraki District,20-24,0,69,0,0,0,0,0,0,21,12,15,0,0,42,0,0,0,0,0,0,Female
2014,6,Waikato Region,Hauraki District,20-24,0,99,0,0,0,0,0,18,30,33,18,0,0,54,0,0,0,0,0,0,Male
2014,6,Waikato Region,Hauraki District,20-24,1,138,18,0,0,0,0,27,45,36,30,0,12,84,0,0,0,0,0,0,All
2014,6,Waikato Region,Hauraki District,20-24,1,66,0,0,0,0,0,0,21,0,12,0,0,39,0,0,0,0,0,0,Female
2014,6,Waikato Region,Hauraki District,20-24,1,72,0,0,0,0,0,18,24,27,18,0,0,45,0,0,0,0,0,0,Male
2014,6,Waikato Region,Matamata-Piako District,15-19,0,318,0,0,0,0,0,72,0,0,0,0,0,96,66,33,42,93,57,51,All
2014,6,Waikato Region,Matamata-Piako District,15-19,0,120,0,0,0,0,0,30,0,0,0,0,0,39,27,0,27,39,15,33,Female
2014,6,Waikato Region,Matamata-Piako District,15-19,0,198,0,0,0,0,0,39,0,0,0,0,0,54,39,27,15,54,42,21,Male
2014,6,Waikato Region,Matamata-Piako District,15-19,1,87,0,0,0,0,0,42,0,0,0,0,0,51,39,0,33,48,15,39,All
2014,6,Waikato Region,Matamata-Piako District,15-19,1,39,0,0,0,0,0,27,0,0,0,0,0,30,24,0,24,27,0,27,Female
2014,6,Waikato Region,Matamata-Piako District,15-19,1,48,0,0,0,0,0,18,0,0,0,0,0,21,15,0,0,21,0,15,Male
2014,6,Waikato Region,Matamata-Piako District,20-24,0,207,0,0,0,0,0,0,30,36,39,0,18,87,0,0,0,12,0,0,All
2014,6,Waikato Region,Matamata-Piako District,20-24,0,81,0,0,0,0,0,0,0,0,12,0,0,27,0,0,0,0,0,0,Female
2014,6,Waikato Region,Matamata-Piako District,20-24,0,129,0,0,0,0,0,0,18,24,27,0,12,60,0,0,0,0,0,0,Male
2014,6,Waikato Region,Matamata-Piako District,20-24,1,144,0,0,0,0,0,0,18,21,27,0,0,57,0,0,0,0,0,0,All
2014,6,Waikato Region,Matamata-Piako District,20-24,1,72,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,Female
2014,6,Waikato Region,Matamata-Piako District,20-24,1,69,0,0,0,0,0,0,0,12,15,0,0,30,0,0,0,0,0,0,Male
2014,6,Waikato Region,Otorohanga District,15-19,0,84,0,0,0,0,0,21,0,0,0,0,0,27,21,15,0,30,24,12,All
2014,6,Waikato Region,Otorohanga District,15-19,0,36,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,Female
2014,6,Waikato Region,Otorohanga District,15-19,0,51,0,0,0,0,0,12,0,0,0,0,0,15,12,0,0,15,12,0,Male
2014,6,Waikato Region,Otorohanga District,15-19,1,24,0,0,0,0,0,12,0,0,0,0,0,15,12,0,0,15,0,0,All
2014,6,Waikato Region,Otorohanga District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Otorohanga District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Otorohanga District,20-24,0,69,0,0,0,0,0,0,24,0,0,0,0,33,0,0,0,0,0,0,All
2014,6,Waikato Region,Otorohanga District,20-24,0,30,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,Female
2014,6,Waikato Region,Otorohanga District,20-24,0,39,0,0,0,0,0,0,15,0,0,0,0,21,0,0,0,0,0,0,Male
2014,6,Waikato Region,Otorohanga District,20-24,1,45,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,All
2014,6,Waikato Region,Otorohanga District,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Waikato Region,Otorohanga District,20-24,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Rotorua District,15-19,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2014,6,Waikato Region,Rotorua District,15-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Rotorua District,15-19,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Rotorua District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2014,6,Waikato Region,Rotorua District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Rotorua District,15-19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Rotorua District,20-24,0,18,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2014,6,Waikato Region,Rotorua District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Rotorua District,20-24,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Rotorua District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,All
2014,6,Waikato Region,Rotorua District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Rotorua District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,South Waikato District,15-19,0,453,15,0,0,0,0,147,24,0,0,0,0,177,135,102,57,159,126,72,All
2014,6,Waikato Region,South Waikato District,15-19,0,180,0,0,0,0,0,81,12,0,0,0,0,90,75,51,39,87,63,48,Female
2014,6,Waikato Region,South Waikato District,15-19,0,273,0,0,0,0,0,66,0,0,0,0,0,87,57,51,15,72,63,24,Male
2014,6,Waikato Region,South Waikato District,15-19,1,132,15,0,0,0,0,75,24,0,0,0,0,93,63,33,51,78,48,63,All
2014,6,Waikato Region,South Waikato District,15-19,1,69,0,0,0,0,0,48,12,0,0,0,0,54,45,18,36,51,30,39,Female
2014,6,Waikato Region,South Waikato District,15-19,1,60,0,0,0,0,0,27,0,0,0,0,0,39,21,12,15,27,18,21,Male
2014,6,Waikato Region,South Waikato District,20-24,0,273,54,0,0,0,0,63,159,78,42,12,30,189,0,0,0,18,12,0,All
2014,6,Waikato Region,South Waikato District,20-24,0,114,24,0,0,0,0,27,63,18,21,0,0,75,0,0,0,12,0,0,Female
2014,6,Waikato Region,South Waikato District,20-24,0,162,30,0,0,0,0,36,99,57,24,0,24,117,0,0,0,0,0,0,Male
2014,6,Waikato Region,South Waikato District,20-24,1,213,54,0,0,0,0,60,138,57,33,0,24,159,0,0,0,15,0,0,All
2014,6,Waikato Region,South Waikato District,20-24,1,105,24,0,0,0,0,27,57,15,18,0,0,69,0,0,0,0,0,0,Female
2014,6,Waikato Region,South Waikato District,20-24,1,105,30,0,0,0,0,36,78,42,15,0,18,90,0,0,0,0,0,0,Male
2014,6,Waikato Region,Taupo District,15-19,0,429,12,0,0,0,0,123,12,0,0,0,0,135,108,72,51,123,93,57,All
2014,6,Waikato Region,Taupo District,15-19,0,156,0,0,0,0,0,63,0,0,0,0,0,69,57,30,39,63,39,42,Female
2014,6,Waikato Region,Taupo District,15-19,0,273,0,0,0,0,0,60,0,0,0,0,0,69,51,45,12,60,54,15,Male
2014,6,Waikato Region,Taupo District,15-19,1,93,0,0,0,0,0,63,0,0,0,0,0,66,51,18,45,57,30,48,All
2014,6,Waikato Region,Taupo District,15-19,1,54,0,0,0,0,0,39,0,0,0,0,0,42,36,0,33,39,18,36,Female
2014,6,Waikato Region,Taupo District,15-19,1,42,0,0,0,0,0,21,0,0,0,0,0,24,15,0,12,18,15,15,Male
2014,6,Waikato Region,Taupo District,20-24,0,270,30,0,0,0,0,42,78,60,36,0,24,126,0,0,0,15,12,0,All
2014,6,Waikato Region,Taupo District,20-24,0,108,0,0,0,0,0,18,30,12,27,0,0,48,0,0,0,0,0,0,Female
2014,6,Waikato Region,Taupo District,20-24,0,162,21,0,0,0,0,27,48,48,0,0,21,75,0,0,0,0,0,0,Male
2014,6,Waikato Region,Taupo District,20-24,1,174,27,0,0,0,0,39,60,36,30,0,15,90,0,0,0,12,0,0,All
2014,6,Waikato Region,Taupo District,20-24,1,99,0,0,0,0,0,18,30,12,24,0,0,45,0,0,0,0,0,0,Female
2014,6,Waikato Region,Taupo District,20-24,1,75,18,0,0,0,0,21,33,27,0,0,0,45,0,0,0,0,0,0,Male
2014,6,Waikato Region,Thames-Coromandel District,15-19,0,237,0,0,0,0,0,51,0,0,0,0,0,66,45,21,30,63,33,39,All
2014,6,Waikato Region,Thames-Coromandel District,15-19,0,99,0,0,0,0,0,27,0,0,0,0,0,33,24,0,18,36,15,24,Female
2014,6,Waikato Region,Thames-Coromandel District,15-19,0,138,0,0,0,0,0,21,0,0,0,0,0,30,18,0,12,30,18,15,Male
2014,6,Waikato Region,Thames-Coromandel District,15-19,1,66,0,0,0,0,0,36,0,0,0,0,0,45,30,0,27,42,18,33,All
2014,6,Waikato Region,Thames-Coromandel District,15-19,1,36,0,0,0,0,0,21,0,0,0,0,0,27,18,0,15,24,0,18,Female
2014,6,Waikato Region,Thames-Coromandel District,15-19,1,27,0,0,0,0,0,15,0,0,0,0,0,21,12,0,12,15,0,12,Male
2014,6,Waikato Region,Thames-Coromandel District,20-24,0,117,0,0,0,0,0,0,18,21,0,0,12,51,0,0,0,0,0,0,All
2014,6,Waikato Region,Thames-Coromandel District,20-24,0,48,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Female
2014,6,Waikato Region,Thames-Coromandel District,20-24,0,69,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,Male
2014,6,Waikato Region,Thames-Coromandel District,20-24,1,90,0,0,0,0,0,0,15,18,0,0,0,42,0,0,0,0,0,0,All
2014,6,Waikato Region,Thames-Coromandel District,20-24,1,45,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Female
2014,6,Waikato Region,Thames-Coromandel District,20-24,1,42,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,Male
2014,6,Waikato Region,Waikato District,15-19,0,750,18,0,0,0,0,216,21,0,15,0,0,264,201,147,75,249,198,96,All
2014,6,Waikato Region,Waikato District,15-19,0,324,0,0,0,0,0,111,12,0,0,0,0,129,105,66,51,123,90,60,Female
2014,6,Waikato Region,Waikato District,15-19,0,429,0,0,0,0,0,102,0,0,0,0,0,135,96,81,27,129,108,36,Male
2014,6,Waikato Region,Waikato District,15-19,1,192,15,0,0,0,0,102,18,0,12,0,0,126,87,39,69,117,69,84,All
2014,6,Waikato Region,Waikato District,15-19,1,108,0,0,0,0,0,66,12,0,0,0,0,75,57,21,48,69,39,57,Female
2014,6,Waikato Region,Waikato District,15-19,1,84,0,0,0,0,0,39,0,0,0,0,0,51,33,18,21,45,30,27,Male
2014,6,Waikato Region,Waikato District,20-24,0,405,33,0,12,0,0,45,144,75,72,15,33,225,0,0,0,78,69,15,All
2014,6,Waikato Region,Waikato District,20-24,0,150,15,0,0,0,0,15,57,15,27,0,0,84,0,0,0,30,24,0,Female
2014,6,Waikato Region,Waikato District,20-24,0,255,18,0,0,0,0,30,87,60,45,0,27,141,0,0,0,48,45,0,Male
2014,6,Waikato Region,Waikato District,20-24,1,321,30,0,12,0,0,45,123,63,60,12,27,186,0,0,0,66,60,15,All
2014,6,Waikato Region,Waikato District,20-24,1,144,15,0,0,0,0,15,57,12,21,0,0,81,0,0,0,30,24,0,Female
2014,6,Waikato Region,Waikato District,20-24,1,180,18,0,0,0,0,30,66,48,36,0,21,105,0,0,0,36,33,0,Male
2014,6,Waikato Region,Waipa District,15-19,0,384,0,0,0,0,0,96,0,0,0,0,0,111,87,51,42,105,69,51,All
2014,6,Waikato Region,Waipa District,15-19,0,153,0,0,0,0,0,48,0,0,0,0,0,54,45,21,30,51,27,33,Female
2014,6,Waikato Region,Waipa District,15-19,0,231,0,0,0,0,0,45,0,0,0,0,0,57,42,30,15,54,42,18,Male
2014,6,Waikato Region,Waipa District,15-19,1,105,0,0,0,0,0,54,0,0,0,0,0,60,45,0,39,57,21,45,All
2014,6,Waikato Region,Waipa District,15-19,1,57,0,0,0,0,0,33,0,0,0,0,0,39,30,0,27,36,0,30,Female
2014,6,Waikato Region,Waipa District,15-19,1,45,0,0,0,0,0,18,0,0,0,0,0,24,15,0,12,21,12,12,Male
2014,6,Waikato Region,Waipa District,20-24,0,213,18,0,0,0,0,24,72,36,45,0,12,108,0,0,0,15,0,0,All
2014,6,Waikato Region,Waipa District,20-24,0,75,0,0,0,0,0,0,18,0,18,0,0,33,0,0,0,0,0,0,Female
2014,6,Waikato Region,Waipa District,20-24,0,138,12,0,0,0,0,18,54,27,24,0,0,72,0,0,0,0,0,0,Male
2014,6,Waikato Region,Waipa District,20-24,1,162,15,0,0,0,0,21,57,24,36,0,0,78,0,0,0,0,0,0,All
2014,6,Waikato Region,Waipa District,20-24,1,69,0,0,0,0,0,0,18,0,18,0,0,30,0,0,0,0,0,0,Female
2014,6,Waikato Region,Waipa District,20-24,1,90,0,0,0,0,0,12,36,18,18,0,0,48,0,0,0,0,0,0,Male
2014,6,Waikato Region,Waitomo District,15-19,0,126,0,0,0,0,0,24,0,0,0,0,0,33,21,12,12,33,24,18,All
2014,6,Waikato Region,Waitomo District,15-19,0,51,0,0,0,0,0,15,0,0,0,0,0,18,12,0,0,15,0,0,Female
2014,6,Waikato Region,Waitomo District,15-19,0,75,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,18,15,0,Male
2014,6,Waikato Region,Waitomo District,15-19,1,36,0,0,0,0,0,18,0,0,0,0,0,24,12,0,0,21,15,12,All
2014,6,Waikato Region,Waitomo District,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Waikato Region,Waitomo District,15-19,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Waikato Region,Waitomo District,20-24,0,66,0,0,0,0,0,12,24,0,12,0,0,30,0,0,0,0,0,0,All
2014,6,Waikato Region,Waitomo District,20-24,0,21,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Waikato Region,Waitomo District,20-24,0,39,0,0,0,0,0,0,18,0,0,0,0,18,0,0,0,0,0,0,Male
2014,6,Waikato Region,Waitomo District,20-24,1,45,0,0,0,0,0,12,21,0,0,0,0,24,0,0,0,0,0,0,All
2014,6,Waikato Region,Waitomo District,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Waikato Region,Waitomo District,20-24,1,24,0,0,0,0,0,0,15,0,0,0,0,15,0,0,0,0,0,0,Male
2014,6,Waikato Region,West Ward,15-19,0,927,21,0,0,0,0,306,30,0,18,0,0,387,288,177,150,375,273,189,All
2014,6,Waikato Region,West Ward,15-19,0,420,0,0,0,0,0,177,12,0,15,0,0,213,171,93,99,207,141,117,Female
2014,6,Waikato Region,West Ward,15-19,0,510,15,0,0,0,0,129,18,0,0,0,0,177,114,81,51,168,132,72,Male
2014,6,Waikato Region,West Ward,15-19,1,324,21,0,0,0,0,195,27,0,18,0,0,240,174,66,141,231,138,174,All
2014,6,Waikato Region,West Ward,15-19,1,177,0,0,0,0,0,117,0,0,12,0,0,138,114,39,96,135,72,111,Female
2014,6,Waikato Region,West Ward,15-19,1,147,15,0,0,0,0,78,18,0,0,0,0,102,63,30,45,96,66,63,Male
2014,6,Waikato Region,West Ward,20-24,0,720,60,18,21,12,0,96,273,114,174,30,57,414,0,0,0,117,99,18,All
2014,6,Waikato Region,West Ward,20-24,0,297,15,0,0,0,0,24,93,30,81,0,15,162,0,0,0,51,36,15,Female
2014,6,Waikato Region,West Ward,20-24,0,423,48,15,12,12,0,72,180,84,90,30,42,252,0,0,0,63,60,0,Male
2014,6,Waikato Region,West Ward,20-24,1,609,57,18,21,12,0,93,237,96,159,27,45,357,0,0,0,96,81,15,All
2014,6,Waikato Region,West Ward,20-24,1,291,15,0,0,0,0,24,90,30,81,0,12,159,0,0,0,51,39,15,Female
2014,6,Waikato Region,West Ward,20-24,1,318,45,12,12,12,0,69,147,66,78,24,33,195,0,0,0,45,45,0,Male
2014,6,Wellington Region,Carterton District,15-19,0,99,0,0,0,0,0,33,0,0,0,0,0,36,30,15,21,33,21,21,All
2014,6,Wellington Region,Carterton District,15-19,0,48,0,0,0,0,0,21,0,0,0,0,0,21,18,0,15,21,12,18,Female
2014,6,Wellington Region,Carterton District,15-19,0,51,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,12,0,0,Male
2014,6,Wellington Region,Carterton District,15-19,1,30,0,0,0,0,0,21,0,0,0,0,0,24,21,0,18,21,0,18,All
2014,6,Wellington Region,Carterton District,15-19,1,15,0,0,0,0,0,15,0,0,0,0,0,15,12,0,12,15,0,12,Female
2014,6,Wellington Region,Carterton District,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Wellington Region,Carterton District,20-24,0,27,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,All
2014,6,Wellington Region,Carterton District,20-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Wellington Region,Carterton District,20-24,0,15,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Male
2014,6,Wellington Region,Carterton District,20-24,1,21,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,All
2014,6,Wellington Region,Carterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Wellington Region,Carterton District,20-24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Wellington Region,Eastern Ward,15-19,0,174,0,0,0,0,0,42,0,0,0,0,0,45,36,30,0,45,33,18,All
2014,6,Wellington Region,Eastern Ward,15-19,0,81,0,0,0,0,0,21,0,0,0,0,0,27,21,12,0,21,15,15,Female
2014,6,Wellington Region,Eastern Ward,15-19,0,93,0,0,0,0,0,21,0,0,0,0,0,21,15,18,0,21,18,0,Male
2014,6,Wellington Region,Eastern Ward,15-19,1,45,0,0,0,0,0,18,0,0,0,0,0,24,15,0,0,18,12,12,All
2014,6,Wellington Region,Eastern Ward,15-19,1,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Wellington Region,Eastern Ward,15-19,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Male
2014,6,Wellington Region,Eastern Ward,20-24,0,99,0,0,0,0,0,21,39,15,24,0,0,54,0,0,0,0,0,0,All
2014,6,Wellington Region,Eastern Ward,20-24,0,36,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,0,0,0,Female
2014,6,Wellington Region,Eastern Ward,20-24,0,66,0,0,0,0,0,0,27,0,12,0,0,33,0,0,0,0,0,0,Male
2014,6,Wellington Region,Eastern Ward,20-24,1,75,0,0,0,0,0,21,33,0,21,0,0,39,0,0,0,0,0,0,All
2014,6,Wellington Region,Eastern Ward,20-24,1,33,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,Female
2014,6,Wellington Region,Eastern Ward,20-24,1,42,0,0,0,0,0,0,18,0,0,0,0,24,0,0,0,0,0,0,Male
2014,6,Wellington Region,Kapiti Coast District,15-19,0,387,0,0,0,0,0,105,0,0,0,0,0,123,90,63,33,111,84,45,All
2014,6,Wellington Region,Kapiti Coast District,15-19,0,150,0,0,0,0,0,54,0,0,0,0,0,60,51,30,24,60,39,27,Female
2014,6,Wellington Region,Kapiti Coast District,15-19,0,240,0,0,0,0,0,51,0,0,0,0,0,60,39,33,0,51,42,18,Male
2014,6,Wellington Region,Kapiti Coast District,15-19,1,108,0,0,0,0,0,54,0,0,0,0,0,63,42,15,33,57,33,39,All
2014,6,Wellington Region,Kapiti Coast District,15-19,1,45,0,0,0,0,0,33,0,0,0,0,0,33,27,0,24,36,15,27,Female
2014,6,Wellington Region,Kapiti Coast District,15-19,1,63,0,0,0,0,0,21,0,0,0,0,0,30,12,0,0,21,15,12,Male
2014,6,Wellington Region,Kapiti Coast District,20-24,0,255,12,0,0,0,0,27,81,48,39,18,51,141,0,0,0,21,15,0,All
2014,6,Wellington Region,Kapiti Coast District,20-24,0,102,0,0,0,0,0,0,21,0,15,0,0,45,0,0,0,0,0,0,Female
2014,6,Wellington Region,Kapiti Coast District,20-24,0,153,0,0,0,0,0,18,60,39,24,15,42,93,0,0,0,0,0,0,Male
2014,6,Wellington Region,Kapiti Coast District,20-24,1,213,12,0,0,0,0,24,63,39,36,18,39,114,0,0,0,18,15,0,All
2014,6,Wellington Region,Kapiti Coast District,20-24,1,99,0,0,0,0,0,0,21,0,15,0,0,45,0,0,0,0,0,0,Female
2014,6,Wellington Region,Kapiti Coast District,20-24,1,114,0,0,0,0,0,18,45,27,21,12,27,69,0,0,0,0,0,0,Male
2014,6,Wellington Region,Lambton Ward,15-19,0,81,0,0,0,0,0,27,0,0,0,0,0,33,21,15,0,30,18,18,All
2014,6,Wellington Region,Lambton Ward,15-19,0,36,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Wellington Region,Lambton Ward,15-19,0,45,0,0,0,0,0,18,0,0,0,0,0,21,15,0,0,18,15,12,Male
2014,6,Wellington Region,Lambton Ward,15-19,1,33,0,0,0,0,0,21,0,0,0,0,0,24,12,0,0,21,0,18,All
2014,6,Wellington Region,Lambton Ward,15-19,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Female
2014,6,Wellington Region,Lambton Ward,15-19,1,21,0,0,0,0,0,12,0,0,0,0,0,15,0,0,0,12,0,12,Male
2014,6,Wellington Region,Lambton Ward,20-24,0,93,0,0,0,0,0,0,24,0,0,0,0,39,0,0,0,0,0,0,All
2014,6,Wellington Region,Lambton Ward,20-24,0,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Wellington Region,Lambton Ward,20-24,0,66,0,0,0,0,0,0,21,0,0,0,0,27,0,0,0,0,0,0,Male
2014,6,Wellington Region,Lambton Ward,20-24,1,78,0,0,0,0,0,0,21,0,0,0,0,36,0,0,0,0,0,0,All
2014,6,Wellington Region,Lambton Ward,20-24,1,27,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,Female
2014,6,Wellington Region,Lambton Ward,20-24,1,51,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,0,0,0,Male
2014,6,Wellington Region,Lower Hutt City,15-19,0,990,36,0,15,0,0,264,42,0,21,0,0,315,234,132,129,288,198,159,All
2014,6,Wellington Region,Lower Hutt City,15-19,0,420,15,0,12,0,0,147,18,0,18,0,0,171,135,60,93,159,93,108,Female
2014,6,Wellington Region,Lower Hutt City,15-19,0,567,18,0,0,0,0,117,24,0,0,0,0,144,96,72,36,129,105,51,Male
2014,6,Wellington Region,Lower Hutt City,15-19,1,285,33,0,18,0,0,165,42,0,18,0,0,195,135,42,117,168,90,135,All
2014,6,Wellington Region,Lower Hutt City,15-19,1,150,15,0,12,0,0,105,18,0,18,0,0,117,90,21,87,105,45,96,Female
2014,6,Wellington Region,Lower Hutt City,15-19,1,138,18,0,0,0,0,60,21,0,0,0,0,75,42,21,30,63,42,42,Male
2014,6,Wellington Region,Lower Hutt City,20-24,0,627,81,21,33,0,0,117,282,120,150,18,48,396,0,0,0,96,90,0,All
2014,6,Wellington Region,Lower Hutt City,20-24,0,261,33,0,12,0,0,48,114,39,57,0,12,168,0,0,0,45,39,0,Female
2014,6,Wellington Region,Lower Hutt City,20-24,0,363,48,15,21,0,0,69,168,81,93,12,36,228,0,0,0,51,51,0,Male
2014,6,Wellington Region,Lower Hutt City,20-24,1,522,81,21,30,0,0,114,246,105,138,18,33,342,0,0,0,81,78,0,All
2014,6,Wellington Region,Lower Hutt City,20-24,1,255,36,0,12,0,0,48,111,39,57,0,0,165,0,0,0,42,39,0,Female
2014,6,Wellington Region,Lower Hutt City,20-24,1,270,48,15,21,0,0,69,135,66,81,15,24,177,0,0,0,39,39,0,Male
2014,6,Wellington Region,Masterton District,15-19,0,306,0,0,0,0,0,90,0,0,0,0,0,108,84,63,33,102,90,45,All
2014,6,Wellington Region,Masterton District,15-19,0,126,0,0,0,0,0,39,0,0,0,0,0,45,36,27,21,45,39,27,Female
2014,6,Wellington Region,Masterton District,15-19,0,177,0,0,0,0,0,51,0,0,0,0,0,63,45,36,15,57,51,18,Male
2014,6,Wellington Region,Masterton District,15-19,1,93,0,0,0,0,0,42,0,0,0,0,0,54,39,18,30,51,36,39,All
2014,6,Wellington Region,Masterton District,15-19,1,36,0,0,0,0,0,21,0,0,0,0,0,27,18,0,18,24,18,21,Female
2014,6,Wellington Region,Masterton District,15-19,1,54,0,0,0,0,0,24,0,0,0,0,0,30,21,0,12,27,18,15,Male
2014,6,Wellington Region,Masterton District,20-24,0,207,0,15,0,0,0,27,75,45,42,0,24,111,0,0,0,15,12,0,All
2014,6,Wellington Region,Masterton District,20-24,0,96,0,0,0,0,0,0,27,15,27,0,0,48,0,0,0,0,0,0,Female
2014,6,Wellington Region,Masterton District,20-24,0,114,0,12,0,0,0,15,51,33,18,0,15,63,0,0,0,0,0,0,Male
2014,6,Wellington Region,Masterton District,20-24,1,171,0,0,0,0,0,21,63,33,39,0,21,90,0,0,0,12,12,0,All
2014,6,Wellington Region,Masterton District,20-24,1,93,0,0,0,0,0,0,24,15,24,0,0,42,0,0,0,0,0,0,Female
2014,6,Wellington Region,Masterton District,20-24,1,78,0,0,0,0,0,12,36,24,15,0,12,48,0,0,0,0,0,0,Male
2014,6,Wellington Region,Northern Ward,15-19,0,237,0,0,0,0,0,48,0,0,0,0,0,57,42,27,27,51,33,27,All
2014,6,Wellington Region,Northern Ward,15-19,0,105,0,0,0,0,0,30,0,0,0,0,0,33,24,12,15,30,15,18,Female
2014,6,Wellington Region,Northern Ward,15-19,0,132,0,0,0,0,0,18,0,0,0,0,0,24,18,0,0,21,18,0,Male
2014,6,Wellington Region,Northern Ward,15-19,1,75,0,0,0,0,0,30,0,0,0,0,0,39,27,0,21,33,18,24,All
2014,6,Wellington Region,Northern Ward,15-19,1,33,0,0,0,0,0,18,0,0,0,0,0,21,15,0,0,15,0,12,Female
2014,6,Wellington Region,Northern Ward,15-19,1,39,0,0,0,0,0,15,0,0,0,0,0,18,12,0,0,15,15,0,Male
