year,reg,tla,age_desc,x_gender_desc,all,all_risk_1,all_risk_2,all_risk_3,all_risk_4,all_risk_5,all_risk_6
2015,Southland Region,Gore District,15-19,Male,405,12,15,0,48,24,72
2015,Southland Region,Gore District,20-24,All,759,36,33,6,12,9,87
2015,Southland Region,Gore District,20-24,Female,345,6,9,0,12,0,27
2015,Southland Region,Gore District,20-24,Male,417,30,24,0,0,6,57
2015,Southland Region,Invercargill City,00-05,All,4008,3267,735,243,36,0,0
2015,Southland Region,Invercargill City,00-05,Female,1935,1581,357,117,18,0,0
2015,Southland Region,Invercargill City,00-05,Male,2070,1692,381,123,18,0,0
2015,Southland Region,Invercargill City,06-14,All,6174,5094,1083,390,75,0,0
2015,Southland Region,Invercargill City,06-14,Female,3003,2487,516,183,27,0,0
2015,Southland Region,Invercargill City,06-14,Male,3171,2604,567,207,45,0,0
2015,Southland Region,Invercargill City,15-19,All,3459,129,222,84,264,300,684
2015,Southland Region,Invercargill City,15-19,Female,1728,36,99,87,0,162,270
2015,Southland Region,Invercargill City,15-19,Male,1728,93,126,0,264,135,414
2015,Southland Region,Invercargill City,20-24,All,3420,198,177,18,96,75,525
2015,Southland Region,Invercargill City,20-24,Female,1629,39,60,12,96,36,204
2015,Southland Region,Invercargill City,20-24,Male,1788,159,117,6,0,39,321
2015,Southland Region,Southland District,00-05,All,2460,2271,189,54,9,0,0
2015,Southland Region,Southland District,00-05,Female,1182,1095,90,30,0,0,0
2015,Southland Region,Southland District,00-05,Male,1275,1173,99,24,0,0,0
2015,Southland Region,Southland District,06-14,All,3801,3444,357,105,9,0,0
2015,Southland Region,Southland District,06-14,Female,1869,1692,177,51,0,0,0
2015,Southland Region,Southland District,06-14,Male,1932,1752,180,57,0,0,0
2015,Southland Region,Southland District,15-19,All,1881,42,84,21,87,75,228
2015,Southland Region,Southland District,15-19,Female,870,12,27,21,0,33,72
2015,Southland Region,Southland District,15-19,Male,1011,33,57,0,87,42,156
2015,Southland Region,Southland District,20-24,All,1539,51,63,0,18,15,144
2015,Southland Region,Southland District,20-24,Female,687,6,15,0,15,6,39
2015,Southland Region,Southland District,20-24,Male,852,45,48,0,0,9,105
2015,Taranaki Region,New Plymouth District,00-05,All,6156,5433,723,225,42,0,0
2015,Taranaki Region,New Plymouth District,00-05,Female,3006,2658,351,102,21,0,0
2015,Taranaki Region,New Plymouth District,00-05,Male,3150,2775,375,123,21,0,0
2015,Taranaki Region,New Plymouth District,06-14,All,9513,8310,1206,390,60,0,0
2015,Taranaki Region,New Plymouth District,06-14,Female,4584,3996,588,195,27,0,0
2015,Taranaki Region,New Plymouth District,06-14,Male,4932,4311,618,195,30,0,0
2015,Taranaki Region,New Plymouth District,15-19,All,5037,141,237,84,273,342,753
2015,Taranaki Region,New Plymouth District,15-19,Female,2415,57,108,84,0,150,285
2015,Taranaki Region,New Plymouth District,15-19,Male,2619,84,126,0,273,192,465
2015,Taranaki Region,New Plymouth District,20-24,All,4386,147,168,36,99,99,498
2015,Taranaki Region,New Plymouth District,20-24,Female,2079,21,54,12,96,45,195
2015,Taranaki Region,New Plymouth District,20-24,Male,2307,129,114,21,0,57,303
2015,Taranaki Region,South Taranaki District,00-05,All,2469,2079,390,120,21,0,0
2015,Taranaki Region,South Taranaki District,00-05,Female,1197,1020,177,57,12,0,0
2015,Taranaki Region,South Taranaki District,00-05,Male,1275,1062,213,63,9,0,0
2015,Taranaki Region,South Taranaki District,06-14,All,3678,2997,681,219,27,0,0
2015,Taranaki Region,South Taranaki District,06-14,Female,1782,1458,327,111,15,0,0
2015,Taranaki Region,South Taranaki District,06-14,Male,1893,1539,354,111,12,0,0
2015,Taranaki Region,South Taranaki District,15-19,All,1872,51,111,45,147,153,351
2015,Taranaki Region,South Taranaki District,15-19,Female,912,15,39,45,0,78,129
2015,Taranaki Region,South Taranaki District,15-19,Male,960,36,72,0,147,78,225
2015,Taranaki Region,South Taranaki District,20-24,All,1641,57,60,18,42,21,183
2015,Taranaki Region,South Taranaki District,20-24,Female,774,0,18,6,42,9,69
2015,Taranaki Region,South Taranaki District,20-24,Male,867,51,45,12,0,12,111
2015,Taranaki Region,Stratford District,00-05,All,771,645,126,48,15,0,0
2015,Taranaki Region,Stratford District,00-05,Female,372,303,72,30,9,0,0
2015,Taranaki Region,Stratford District,00-05,Male,396,342,57,18,0,0,0
2015,Taranaki Region,Stratford District,06-14,All,1218,1053,162,45,0,0,0
2015,Taranaki Region,Stratford District,06-14,Female,597,522,78,21,0,0,0
2015,Taranaki Region,Stratford District,06-14,Male,618,531,87,24,0,0,0
2015,Taranaki Region,Stratford District,15-19,All,612,27,33,12,42,39,105
2015,Taranaki Region,Stratford District,15-19,Female,291,9,12,12,0,18,39
2015,Taranaki Region,Stratford District,15-19,Male,318,15,21,0,42,21,66
2015,Taranaki Region,Stratford District,20-24,All,534,12,21,0,12,9,54
2015,Taranaki Region,Stratford District,20-24,Female,255,0,6,0,12,0,24
2015,Taranaki Region,Stratford District,20-24,Male,276,12,15,0,0,0,30
2015,Tasman Region,Tasman District,00-05,All,2994,2742,252,93,12,0,0
2015,Tasman Region,Tasman District,00-05,Female,1461,1335,120,42,6,0,0
2015,Tasman Region,Tasman District,00-05,Male,1536,1404,129,51,9,0,0
2015,Tasman Region,Tasman District,06-14,All,6060,5502,555,171,33,0,0
2015,Tasman Region,Tasman District,06-14,Female,2991,2721,267,81,15,0,0
2015,Tasman Region,Tasman District,06-14,Male,3069,2781,288,90,15,0,0
2015,Tasman Region,Tasman District,15-19,All,3087,87,165,36,105,132,360
2015,Tasman Region,Tasman District,15-19,Female,1422,33,75,36,0,63,144
2015,Tasman Region,Tasman District,15-19,Male,1668,54,90,0,105,66,219
2015,Tasman Region,Tasman District,20-24,All,2160,48,96,12,27,39,204
2015,Tasman Region,Tasman District,20-24,Female,960,6,36,6,24,12,78
2015,Tasman Region,Tasman District,20-24,Male,1200,42,57,6,0,27,126
2015,Waikato Region,East Ward,00-05,All,6696,5718,978,351,72,0,0
2015,Waikato Region,East Ward,00-05,Female,3306,2844,462,186,42,0,0
2015,Waikato Region,East Ward,00-05,Male,3390,2874,516,162,33,0,0
2015,Waikato Region,East Ward,06-14,All,9711,8319,1392,546,114,0,0
2015,Waikato Region,East Ward,06-14,Female,4692,4023,669,255,54,0,0
2015,Waikato Region,East Ward,06-14,Male,5019,4296,723,291,60,0,0
2015,Waikato Region,East Ward,15-19,All,5844,144,171,123,264,450,813
2015,Waikato Region,East Ward,15-19,Female,2883,45,78,123,0,234,351
2015,Waikato Region,East Ward,15-19,Male,2961,99,90,0,264,213,465
2015,Waikato Region,East Ward,20-24,All,7434,141,156,39,141,123,543
2015,Waikato Region,East Ward,20-24,Female,3657,30,51,24,135,42,246
2015,Waikato Region,East Ward,20-24,Male,3774,108,105,18,0,84,294
2015,Waikato Region,Hauraki District,00-05,All,1395,1101,294,93,12,0,0
2015,Waikato Region,Hauraki District,00-05,Female,669,525,144,42,6,0,0
2015,Waikato Region,Hauraki District,00-05,Male,729,579,147,51,0,0,0
2015,Waikato Region,Hauraki District,06-14,All,2217,1764,450,168,30,0,0
2015,Waikato Region,Hauraki District,06-14,Female,1104,885,216,90,12,0,0
2015,Waikato Region,Hauraki District,06-14,Male,1113,879,234,75,18,0,0
2015,Waikato Region,Hauraki District,15-19,All,1245,39,102,36,78,126,258
2015,Waikato Region,Hauraki District,15-19,Female,594,6,48,36,0,66,111
2015,Waikato Region,Hauraki District,15-19,Male,654,30,54,0,78,60,147
2015,Waikato Region,Hauraki District,20-24,All,969,42,51,24,30,30,165
2015,Waikato Region,Hauraki District,20-24,Female,453,6,15,9,30,15,69
2015,Waikato Region,Hauraki District,20-24,Male,516,39,36,15,0,15,96
2015,Waikato Region,Matamata-Piako District,00-05,All,2697,2328,366,132,24,0,0
2015,Waikato Region,Matamata-Piako District,00-05,Female,1305,1134,171,57,12,0,0
2015,Waikato Region,Matamata-Piako District,00-05,Male,1392,1194,198,75,12,0,0
2015,Waikato Region,Matamata-Piako District,06-14,All,4083,3519,564,192,15,0,0
2015,Waikato Region,Matamata-Piako District,06-14,Female,2028,1752,279,96,12,0,0
2015,Waikato Region,Matamata-Piako District,06-14,Male,2055,1773,285,96,6,0,0
2015,Waikato Region,Matamata-Piako District,15-19,All,2226,66,63,33,108,117,300
2015,Waikato Region,Matamata-Piako District,15-19,Female,1065,21,27,33,0,66,120
2015,Waikato Region,Matamata-Piako District,15-19,Male,1164,45,39,0,108,48,180
2015,Waikato Region,Matamata-Piako District,20-24,All,1995,45,75,12,45,33,201
2015,Waikato Region,Matamata-Piako District,20-24,Female,936,0,21,9,42,12,75
2015,Waikato Region,Matamata-Piako District,20-24,Male,1059,45,54,0,0,21,126
2015,Waikato Region,Otorohanga District,00-05,All,876,768,108,24,0,0,0
2015,Waikato Region,Otorohanga District,00-05,Female,417,366,51,12,0,0,0
2015,Waikato Region,Otorohanga District,00-05,Male,459,402,57,12,0,0,0
2015,Waikato Region,Otorohanga District,06-14,All,1293,1083,213,57,6,0,0
2015,Waikato Region,Otorohanga District,06-14,Female,642,534,108,30,0,0,0
2015,Waikato Region,Otorohanga District,06-14,Male,654,552,105,30,0,0,0
2015,Waikato Region,Otorohanga District,15-19,All,588,15,24,9,24,33,72
2015,Waikato Region,Otorohanga District,15-19,Female,300,0,15,9,0,18,33
2015,Waikato Region,Otorohanga District,15-19,Male,288,9,12,0,24,12,42
2015,Waikato Region,Otorohanga District,20-24,All,567,9,21,0,18,9,51
2015,Waikato Region,Otorohanga District,20-24,Female,252,0,6,0,15,0,24
2015,Waikato Region,Otorohanga District,20-24,Male,312,6,18,0,0,0,27
2015,Waikato Region,Rotorua District,00-05,All,354,300,51,12,0,0,0
2015,Waikato Region,Rotorua District,00-05,Female,168,156,18,0,0,0,0
2015,Waikato Region,Rotorua District,00-05,Male,183,150,36,6,0,0,0
2015,Waikato Region,Rotorua District,06-14,All,513,456,57,15,0,0,0
2015,Waikato Region,Rotorua District,06-14,Female,261,225,33,9,0,0,0
2015,Waikato Region,Rotorua District,06-14,Male,252,228,27,6,0,0,0
2015,Waikato Region,Rotorua District,15-19,All,306,9,15,0,12,12,36
2015,Waikato Region,Rotorua District,15-19,Female,123,0,6,0,0,6,12
2015,Waikato Region,Rotorua District,15-19,Male,180,9,9,0,12,6,24
2015,Waikato Region,Rotorua District,20-24,All,225,9,0,0,0,0,15
2015,Waikato Region,Rotorua District,20-24,Female,96,0,0,0,0,0,6
2015,Waikato Region,Rotorua District,20-24,Male,129,6,0,0,0,0,12
2015,Waikato Region,South Waikato District,00-05,All,2133,1575,561,186,36,0,0
2015,Waikato Region,South Waikato District,00-05,Female,1047,771,279,87,18,0,0
2015,Waikato Region,South Waikato District,00-05,Male,1086,804,282,102,18,0,0
2015,Waikato Region,South Waikato District,06-14,All,3108,2352,756,261,51,0,0
2015,Waikato Region,South Waikato District,06-14,Female,1500,1158,342,111,18,0,0
2015,Waikato Region,South Waikato District,06-14,Male,1605,1194,411,147,30,0,0
2015,Waikato Region,South Waikato District,15-19,All,1776,69,144,60,162,177,438
2015,Waikato Region,South Waikato District,15-19,Female,834,12,51,63,0,90,168
2015,Waikato Region,South Waikato District,15-19,Male,942,54,93,0,162,90,267
2015,Waikato Region,South Waikato District,20-24,All,1512,93,93,9,54,27,261
2015,Waikato Region,South Waikato District,20-24,Female,696,6,24,6,54,12,93
2015,Waikato Region,South Waikato District,20-24,Male,816,84,66,0,0,15,168
2015,Waikato Region,Taupo District,00-05,All,2841,2307,534,198,36,0,0
2015,Waikato Region,Taupo District,00-05,Female,1347,1119,228,87,15,0,0
2015,Waikato Region,Taupo District,00-05,Male,1494,1188,306,114,24,0,0
2015,Waikato Region,Taupo District,06-14,All,4386,3576,813,273,42,0,0
2015,Waikato Region,Taupo District,06-14,Female,2142,1755,387,126,21,0,0
2015,Waikato Region,Taupo District,06-14,Male,2241,1818,423,147,21,0,0
2015,Waikato Region,Taupo District,15-19,All,2232,66,120,45,147,192,405
2015,Waikato Region,Taupo District,15-19,Female,1110,18,48,48,0,96,153
2015,Waikato Region,Taupo District,15-19,Male,1125,48,72,0,147,99,249
2015,Waikato Region,Taupo District,20-24,All,1881,78,90,6,42,36,240
2015,Waikato Region,Taupo District,20-24,Female,888,12,33,0,42,18,96
2015,Waikato Region,Taupo District,20-24,Male,993,69,60,0,0,15,144
2015,Waikato Region,Thames-Coromandel District,00-05,All,1497,1272,225,78,9,0,0
2015,Waikato Region,Thames-Coromandel District,00-05,Female,735,636,99,36,0,0,0
2015,Waikato Region,Thames-Coromandel District,00-05,Male,762,633,129,39,6,0,0
2015,Waikato Region,Thames-Coromandel District,06-14,All,2649,2172,477,168,24,0,0
2015,Waikato Region,Thames-Coromandel District,06-14,Female,1356,1122,231,78,18,0,0
2015,Waikato Region,Thames-Coromandel District,06-14,Male,1296,1050,243,90,6,0,0
2015,Waikato Region,Thames-Coromandel District,15-19,All,1320,39,66,39,84,129,252
2015,Waikato Region,Thames-Coromandel District,15-19,Female,654,15,36,42,0,69,108
2015,Waikato Region,Thames-Coromandel District,15-19,Male,669,24,30,0,84,60,144
2015,Waikato Region,Thames-Coromandel District,20-24,All,1014,36,33,15,18,24,117
2015,Waikato Region,Thames-Coromandel District,20-24,Female,471,0,9,6,15,9,39
2015,Waikato Region,Thames-Coromandel District,20-24,Male,540,30,24,9,0,15,78
2015,Waikato Region,Waikato District,00-05,All,5910,4980,933,312,51,0,0
2015,Waikato Region,Waikato District,00-05,Female,2787,2349,435,153,24,0,0
2015,Waikato Region,Waikato District,00-05,Male,3123,2628,495,159,24,0,0
2015,Waikato Region,Waikato District,06-14,All,10098,8529,1572,588,81,0,0
2015,Waikato Region,Waikato District,06-14,Female,4959,4185,774,300,36,0,0
2015,Waikato Region,Waikato District,06-14,Male,5139,4341,798,285,42,0,0
2015,Waikato Region,Waikato District,15-19,All,4926,147,225,96,258,372,765
2015,Waikato Region,Waikato District,15-19,Female,2427,45,114,96,0,174,312
2015,Waikato Region,Waikato District,15-19,Male,2499,102,111,0,258,198,453
2015,Waikato Region,Waikato District,20-24,All,3792,102,123,33,84,57,372
2015,Waikato Region,Waikato District,20-24,Female,1809,18,42,18,84,18,156
2015,Waikato Region,Waikato District,20-24,Male,1986,84,87,15,0,39,216
2015,Waikato Region,Waipa District,00-05,All,3765,3432,333,117,15,0,0
2015,Waikato Region,Waipa District,00-05,Female,1818,1662,156,54,9,0,0
2015,Waikato Region,Waipa District,00-05,Male,1947,1770,177,60,6,0,0
2015,Waikato Region,Waipa District,06-14,All,6237,5637,600,183,18,0,0
2015,Waikato Region,Waipa District,06-14,Female,3072,2772,300,84,6,0,0
2015,Waikato Region,Waipa District,06-14,Male,3168,2865,300,99,12,0,0
2015,Waikato Region,Waipa District,15-19,All,3474,66,99,48,132,174,390
2015,Waikato Region,Waipa District,15-19,Female,1689,21,45,45,0,96,150
2015,Waikato Region,Waipa District,15-19,Male,1782,42,54,0,129,81,237
2015,Waikato Region,Waipa District,20-24,All,2703,51,51,9,39,57,198
2015,Waikato Region,Waipa District,20-24,Female,1299,6,21,0,39,27,84
2015,Waikato Region,Waipa District,20-24,Male,1401,42,33,6,0,30,114
2015,Waikato Region,Waitomo District,00-05,All,816,669,150,42,0,0,0
2015,Waikato Region,Waitomo District,00-05,Female,390,324,66,21,0,0,0
2015,Waikato Region,Waitomo District,00-05,Male,429,345,81,18,0,0,0
2015,Waikato Region,Waitomo District,06-14,All,1293,1020,276,93,6,0,0
2015,Waikato Region,Waitomo District,06-14,Female,597,468,129,42,0,0,0
2015,Waikato Region,Waitomo District,06-14,Male,696,552,144,51,0,0,0
2015,Waikato Region,Waitomo District,15-19,All,681,9,39,15,51,57,117
2015,Waikato Region,Waitomo District,15-19,Female,342,0,12,15,0,33,48
2015,Waikato Region,Waitomo District,15-19,Male,339,0,27,0,48,27,66
2015,Waikato Region,Waitomo District,20-24,All,585,24,21,0,15,12,75
2015,Waikato Region,Waitomo District,20-24,Female,279,0,6,0,18,0,27
2015,Waikato Region,Waitomo District,20-24,Male,306,24,15,0,0,6,45
2015,Waikato Region,West Ward,00-05,All,7044,5811,1236,435,57,0,0
2015,Waikato Region,West Ward,00-05,Female,3402,2805,597,201,27,0,0
2015,Waikato Region,West Ward,00-05,Male,3645,3006,639,237,30,0,0
2015,Waikato Region,West Ward,06-14,All,8664,6927,1737,618,78,0,0
2015,Waikato Region,West Ward,06-14,Female,4248,3393,855,297,39,0,0
2015,Waikato Region,West Ward,06-14,Male,4416,3531,882,321,39,0,0
2015,Waikato Region,West Ward,15-19,All,4665,132,246,141,315,510,936
2015,Waikato Region,West Ward,15-19,Female,2274,45,111,141,0,261,402
2015,Waikato Region,West Ward,15-19,Male,2394,84,135,0,315,252,534
2015,Waikato Region,West Ward,20-24,All,5886,168,195,60,156,114,639
2015,Waikato Region,West Ward,20-24,Female,3000,18,69,30,150,45,282
2015,Waikato Region,West Ward,20-24,Male,2883,147,126,30,0,69,360
2015,Wellington Region,Carterton District,00-05,All,582,504,78,24,0,0,0
2015,Wellington Region,Carterton District,00-05,Female,276,231,45,12,0,0,0
2015,Wellington Region,Carterton District,00-05,Male,306,273,36,12,0,0,0
2015,Wellington Region,Carterton District,06-14,All,996,891,105,30,0,0,0
2015,Wellington Region,Carterton District,06-14,Female,486,429,57,18,0,0,0
2015,Wellington Region,Carterton District,06-14,Male,510,459,48,9,0,0,0
2015,Wellington Region,Carterton District,15-19,All,540,12,33,12,21,33,81
2015,Wellington Region,Carterton District,15-19,Female,261,0,18,12,0,18,36
2015,Wellington Region,Carterton District,15-19,Male,279,9,18,0,18,15,42
2015,Wellington Region,Carterton District,20-24,All,327,9,12,0,0,0,30
2015,Wellington Region,Carterton District,20-24,Female,150,0,0,0,0,0,12
2015,Wellington Region,Carterton District,20-24,Male,177,9,9,0,0,0,21
2015,Wellington Region,Eastern Ward,00-05,All,2622,2508,114,30,0,0,0
2015,Wellington Region,Eastern Ward,00-05,Female,1236,1173,60,18,0,0,0
2015,Wellington Region,Eastern Ward,00-05,Male,1386,1335,51,12,0,0,0
2015,Wellington Region,Eastern Ward,06-14,All,4053,3846,207,60,0,0,0
2015,Wellington Region,Eastern Ward,06-14,Female,1995,1899,96,30,0,0,0
2015,Wellington Region,Eastern Ward,06-14,Male,2055,1950,108,30,0,0,0
2015,Wellington Region,Eastern Ward,15-19,All,2154,33,66,9,48,69,177
2015,Wellington Region,Eastern Ward,15-19,Female,1011,9,30,9,0,36,69
2015,Wellington Region,Eastern Ward,15-19,Male,1143,27,36,0,48,36,108
2015,Wellington Region,Eastern Ward,20-24,All,2391,18,30,9,18,27,90
2015,Wellington Region,Eastern Ward,20-24,Female,1140,0,9,0,18,9,33
2015,Wellington Region,Eastern Ward,20-24,Male,1251,18,24,0,0,18,57
2015,Wellington Region,Kapiti Coast District,00-05,All,3162,2763,399,129,27,0,0
2015,Wellington Region,Kapiti Coast District,00-05,Female,1581,1377,207,69,15,0,0
2015,Wellington Region,Kapiti Coast District,00-05,Male,1581,1389,192,60,9,0,0
2015,Wellington Region,Kapiti Coast District,06-14,All,5673,5058,615,183,18,0,0
2015,Wellington Region,Kapiti Coast District,06-14,Female,2808,2508,303,81,12,0,0
2015,Wellington Region,Kapiti Coast District,06-14,Male,2865,2550,315,105,6,0,0
2015,Wellington Region,Kapiti Coast District,15-19,All,3015,69,150,36,99,153,372
2015,Wellington Region,Kapiti Coast District,15-19,Female,1506,18,69,36,0,75,147
2015,Wellington Region,Kapiti Coast District,15-19,Male,1509,48,81,0,99,78,222
2015,Wellington Region,Kapiti Coast District,20-24,All,2223,51,87,18,54,45,240
2015,Wellington Region,Kapiti Coast District,20-24,Female,1056,0,18,9,51,15,93
2015,Wellington Region,Kapiti Coast District,20-24,Male,1167,45,69,9,0,30,147
2015,Wellington Region,Lambton Ward,00-05,All,1269,1242,27,6,0,0,0
2015,Wellington Region,Lambton Ward,00-05,Female,645,636,15,0,0,0,0
2015,Wellington Region,Lambton Ward,00-05,Male,624,609,15,0,0,0,0
2015,Wellington Region,Lambton Ward,06-14,All,1821,1758,63,21,0,0,0
